AwardsRowID,awardName,year,leagueID,personID,pointsWon,pointsMax,votesFirst,tie,notes,isShared
306,Baseball Magazine All-Star,1912,AL,speaktr01,NULL,NULL,NULL,NULL,OF,N
307,Baseball Magazine All-Star,1912,ML,speaktr01,NULL,NULL,NULL,NULL,OF,N
308,Most Valuable Player,1912,AL,speaktr01,NULL,NULL,NULL,NULL,NULL,N
309,MVP,1912,AL,speaktr01,59.0,64.0,NULL,NULL,NULL,Y
310,Baseball Magazine All-Star,1912,AL,stanaos01,NULL,NULL,NULL,NULL,C1,N
311,MVP,1912,NL,sweenbi02,16.0,64.0,NULL,NULL,NULL,Y
312,Baseball Magazine All-Star,1912,NL,tesreje01,NULL,NULL,NULL,NULL,P1,N
313,MVP,1912,NL,tesreje01,6.0,64.0,0.0,NULL,NULL,Y
314,MVP,1912,NL,tinkejo01,22.0,64.0,NULL,NULL,NULL,Y
315,Baseball Magazine All-Star,1912,AL,wagnehe01,NULL,NULL,NULL,NULL,SS,N
316,MVP,1912,AL,wagnehe01,12.0,64.0,NULL,NULL,NULL,Y
317,Baseball Magazine All-Star,1912,ML,wagneho01,NULL,NULL,NULL,NULL,SS,N
318,Baseball Magazine All-Star,1912,NL,wagneho01,NULL,NULL,NULL,NULL,SS,N
319,MVP,1912,NL,wagneho01,43.0,64.0,NULL,NULL,NULL,Y
320,MVP,1912,AL,walshed01,30.0,64.0,NULL,NULL,NULL,Y
321,Baseball Magazine All-Star,1912,NL,wilsoch01,NULL,NULL,NULL,NULL,OF,N
322,MVP,1912,NL,wilsoch01,13.0,64.0,NULL,NULL,NULL,Y
323,Baseball Magazine All-Star,1912,AL,woodjo02,NULL,NULL,NULL,NULL,P2,N
324,Baseball Magazine All-Star,1912,ML,woodjo02,NULL,NULL,NULL,NULL,P1,N
325,MVP,1912,AL,woodjo02,22.0,64.0,NULL,NULL,NULL,Y
326,Baseball Magazine All-Star,1912,ML,zimmehe01,NULL,NULL,NULL,NULL,3B,N
327,Baseball Magazine All-Star,1912,NL,zimmehe01,NULL,NULL,NULL,NULL,3B,N
328,MVP,1912,NL,zimmehe01,16.0,64.0,NULL,NULL,NULL,Y
329,MVP,1913,NL,adamsba01,3.0,64.0,0.0,NULL,NULL,Y
330,Baseball Magazine All-Star,1913,NL,alexape01,NULL,NULL,NULL,NULL,P2,N
331,Baseball Magazine All-Star,1913,ML,archeji01,NULL,NULL,NULL,NULL,C,N
332,Baseball Magazine All-Star,1913,NL,archeji01,NULL,NULL,NULL,NULL,C,N
333,MVP,1913,NL,archeji01,6.0,64.0,0.0,NULL,NULL,Y
334,Baseball Magazine All-Star,1913,AL,bakerfr01,NULL,NULL,NULL,NULL,3B,N
335,Baseball Magazine All-Star,1913,ML,bakerfr01,NULL,NULL,NULL,NULL,3B,N
336,MVP,1913,AL,bakerfr01,21.0,64.0,NULL,NULL,NULL,Y
337,Baseball Magazine All-Star,1913,AL,barryja01,NULL,NULL,NULL,NULL,SS,N
338,MVP,1913,AL,barryja01,8.0,64.0,NULL,NULL,NULL,Y
339,MVP,1913,AL,bendech01,2.0,64.0,0.0,NULL,NULL,Y
340,MVP,1913,NL,brownmo01,1.0,64.0,0.0,NULL,NULL,Y
341,MVP,1913,NL,burnsge01,2.0,64.0,0.0,NULL,NULL,Y
342,MVP,1913,AL,bushdo01,6.0,64.0,0.0,NULL,NULL,Y
343,MVP,1913,NL,chenela01,12.0,64.0,NULL,NULL,NULL,Y
344,Baseball Magazine All-Star,1913,AL,cobbty01,NULL,NULL,NULL,NULL,OF,N
345,Baseball Magazine All-Star,1913,ML,cobbty01,NULL,NULL,NULL,NULL,OF,N
346,MVP,1913,AL,cobbty01,3.0,64.0,0.0,NULL,NULL,Y
347,Baseball Magazine All-Star,1913,AL,collied01,NULL,NULL,NULL,NULL,2B,N
348,Baseball Magazine All-Star,1913,ML,collied01,NULL,NULL,NULL,NULL,2B,N
349,MVP,1913,AL,collied01,30.0,64.0,NULL,NULL,NULL,Y
350,Baseball Magazine All-Star,1913,NL,cravaga01,NULL,NULL,NULL,NULL,OF,N
351,MVP,1913,NL,cravaga01,40.0,64.0,NULL,NULL,NULL,Y
352,MVP,1913,AL,crawfsa01,5.0,64.0,0.0,NULL,NULL,Y
353,MVP,1913,NL,cutshge01,3.0,64.0,0.0,NULL,NULL,Y
354,Baseball Magazine All-Star,1913,ML,daubeja01,NULL,NULL,NULL,NULL,1B,N
355,Baseball Magazine All-Star,1913,NL,daubeja01,NULL,NULL,NULL,NULL,1B,N
356,Most Valuable Player,1913,NL,daubeja01,NULL,NULL,NULL,NULL,NULL,N
357,MVP,1913,NL,daubeja01,50.0,64.0,NULL,NULL,NULL,Y
358,MVP,1913,NL,doolami01,6.0,64.0,0.0,NULL,NULL,Y
359,MVP,1913,NL,doylela01,5.0,64.0,0.0,NULL,NULL,Y
360,MVP,1913,NL,eversjo01,10.0,64.0,NULL,NULL,NULL,Y
361,Baseball Magazine All-Star,1913,AL,falkecy01,NULL,NULL,NULL,NULL,P2,N
362,MVP,1913,NL,fletcar01,7.0,64.0,0.0,NULL,NULL,Y
363,MVP,1913,AL,gandich01,14.0,64.0,NULL,NULL,NULL,Y
364,MVP,1913,AL,hoopeha01,1.0,64.0,0.0,NULL,NULL,Y
365,MVP,1913,NL,humphbe01,2.0,64.0,0.0,NULL,NULL,Y
366,Baseball Magazine All-Star,1913,AL,jacksjo01,NULL,NULL,NULL,NULL,OF,N
367,Baseball Magazine All-Star,1913,ML,jacksjo01,NULL,NULL,NULL,NULL,OF,N
368,MVP,1913,AL,jacksjo01,43.0,64.0,NULL,NULL,NULL,Y
369,Baseball Magazine All-Star,1913,AL,johnswa01,NULL,NULL,NULL,NULL,P1,N
370,Baseball Magazine All-Star,1913,ML,johnswa01,NULL,NULL,NULL,NULL,P1,N
371,Most Valuable Player,1913,AL,johnswa01,NULL,NULL,NULL,NULL,NULL,N
372,Pitching Triple Crown,1913,AL,johnswa01,NULL,NULL,NULL,NULL,NULL,N
373,MVP,1913,AL,johnswa01,54.0,64.0,NULL,NULL,NULL,Y
374,MVP,1913,NL,knabeot01,4.0,64.0,0.0,NULL,NULL,Y
375,MVP,1913,AL,lajoina01,7.0,64.0,0.0,NULL,NULL,Y
376,Baseball Magazine All-Star,1913,NL,leachto01,NULL,NULL,NULL,NULL,OF,N
377,MVP,1913,NL,maranra01,23.0,64.0,NULL,NULL,NULL,Y
378,MVP,1913,NL,marsaar01,2.0,64.0,0.0,NULL,NULL,Y
379,Baseball Magazine All-Star,1913,ML,mathech01,NULL,NULL,NULL,NULL,P2,N
380,Baseball Magazine All-Star,1913,NL,mathech01,NULL,NULL,NULL,NULL,P1,N
381,MVP,1913,NL,mathech01,21.0,64.0,NULL,NULL,NULL,Y
382,MVP,1913,AL,mcbrige01,5.0,64.0,0.0,NULL,NULL,Y
383,Baseball Magazine All-Star,1913,AL,mcinnst01,NULL,NULL,NULL,NULL,1B,N
384,MVP,1913,AL,mcinnst01,12.0,64.0,NULL,NULL,NULL,Y
385,MVP,1913,NL,meyerch01,20.0,64.0,NULL,NULL,NULL,Y
386,MVP,1913,AL,milancl01,8.0,64.0,0.0,NULL,NULL,Y
387,MVP,1913,NL,milledo02,11.0,64.0,NULL,NULL,NULL,Y
388,MVP,1913,NL,murrare01,4.0,64.0,0.0,NULL,NULL,Y
389,MVP,1913,AL,oneilst01,1.0,64.0,0.0,NULL,NULL,Y
390,MVP,1913,AL,russere01,5.0,64.0,0.0,NULL,NULL,Y
391,MVP,1913,NL,saiervi01,15.0,64.0,NULL,NULL,NULL,Y
392,MVP,1913,AL,schalra01,3.0,64.0,0.0,NULL,NULL,Y
393,Baseball Magazine All-Star,1913,AL,schanwa01,NULL,NULL,NULL,NULL,C,N
394,MVP,1913,AL,schanwa01,11.0,64.0,NULL,NULL,NULL,Y
395,MVP,1913,AL,scottji01,5.0,64.0,0.0,NULL,NULL,Y
396,MVP,1913,NL,seatoto01,9.0,64.0,NULL,NULL,NULL,Y
397,MVP,1913,NL,shafeti01,5.0,64.0,0.0,NULL,NULL,Y
398,MVP,1913,AL,shottbu01,5.0,64.0,0.0,NULL,NULL,Y
399,Baseball Magazine All-Star,1913,AL,speaktr01,NULL,NULL,NULL,NULL,OF,N
400,Baseball Magazine All-Star,1913,ML,speaktr01,NULL,NULL,NULL,NULL,OF,N
401,MVP,1913,AL,speaktr01,26.0,64.0,NULL,NULL,NULL,Y
402,MVP,1913,AL,stovage01,5.0,64.0,0.0,NULL,NULL,Y
403,MVP,1913,NL,sweenbi02,6.0,64.0,0.0,NULL,NULL,Y
404,MVP,1913,AL,turnete01,2.0,64.0,0.0,NULL,NULL,Y
405,Baseball Magazine All-Star,1913,NL,vioxji01,NULL,NULL,NULL,NULL,2B,N
406,MVP,1913,NL,vioxji01,6.0,64.0,0.0,NULL,NULL,Y
407,MVP,1913,AL,wagnehe01,6.0,64.0,0.0,NULL,NULL,Y
408,Baseball Magazine All-Star,1913,ML,wagneho01,NULL,NULL,NULL,NULL,SS,N
409,Baseball Magazine All-Star,1913,NL,wagneho01,NULL,NULL,NULL,NULL,SS,N
410,MVP,1913,NL,wagneho01,11.0,64.0,NULL,NULL,NULL,Y
411,Baseball Magazine All-Star,1913,NL,wheatza01,NULL,NULL,NULL,NULL,OF,N
412,Baseball Magazine All-Star,1913,NL,zimmehe01,NULL,NULL,NULL,NULL,3B,N
413,MVP,1913,NL,zimmehe01,4.0,64.0,0.0,NULL,NULL,Y
414,MVP,1914,AL,agnewsa01,2.0,64.0,0.0,NULL,NULL,Y
415,Baseball Magazine All-Star,1914,ML,alexape01,NULL,NULL,NULL,NULL,P1,N
416,Baseball Magazine All-Star,1914,NL,alexape01,NULL,NULL,NULL,NULL,P1,N
417,MVP,1914,NL,alexape01,9.0,64.0,NULL,NULL,NULL,Y
418,Baseball Magazine All-Star,1914,ML,archeji01,NULL,NULL,NULL,NULL,C1,N
419,Baseball Magazine All-Star,1914,NL,archeji01,NULL,NULL,NULL,NULL,C1,N
420,Baseball Magazine All-Star,1914,AL,bakerfr01,NULL,NULL,NULL,NULL,3B,N
421,Baseball Magazine All-Star,1914,ML,bakerfr01,NULL,NULL,NULL,NULL,3B,N
422,MVP,1914,AL,bakerfr01,17.0,64.0,NULL,NULL,NULL,Y
423,Baseball Magazine All-Star,1914,AL,barryja01,NULL,NULL,NULL,NULL,SS,N
424,MVP,1914,AL,barryja01,6.0,64.0,0.0,NULL,NULL,Y
425,MVP,1914,NL,bresnro01,6.0,64.0,0.0,NULL,NULL,Y
426,Baseball Magazine All-Star,1914,NL,burnsge01,NULL,NULL,NULL,NULL,OF,N
427,MVP,1914,NL,burnsge01,31.0,64.0,NULL,NULL,NULL,Y
428,MVP,1914,AL,bushdo01,17.0,64.0,NULL,NULL,NULL,Y
429,MVP,1914,AL,cicoted01,1.0,64.0,0.0,NULL,NULL,Y
430,MVP,1914,NL,clarkto01,1.0,64.0,0.0,NULL,NULL,Y
431,Baseball Magazine All-Star,1914,AL,cobbty01,NULL,NULL,NULL,NULL,OF,N
432,Baseball Magazine All-Star,1914,ML,cobbty01,NULL,NULL,NULL,NULL,OF,N
433,MVP,1914,AL,cobbty01,7.0,64.0,0.0,NULL,NULL,Y
434,Baseball Magazine All-Star,1914,AL,collied01,NULL,NULL,NULL,NULL,2B,N
435,Baseball Magazine All-Star,1914,ML,collied01,NULL,NULL,NULL,NULL,2B,N
436,Most Valuable Player,1914,AL,collied01,NULL,NULL,NULL,NULL,NULL,N
437,MVP,1914,AL,collied01,63.0,64.0,7.0,NULL,NULL,Y
438,MVP,1914,NL,cravaga01,1.0,64.0,0.0,NULL,NULL,Y
439,MVP,1914,AL,crawfsa01,35.0,64.0,NULL,NULL,NULL,Y
440,Baseball Magazine All-Star,1914,ML,daubeja01,NULL,NULL,NULL,NULL,1B,N
441,Baseball Magazine All-Star,1914,NL,daubeja01,NULL,NULL,NULL,NULL,1B,N
442,MVP,1914,NL,daubeja01,4.0,64.0,0.0,NULL,NULL,Y
443,MVP,1914,NL,doakbi01,5.0,64.0,0.0,NULL,NULL,Y
444,Baseball Magazine All-Star,1914,NL,eversjo01,NULL,NULL,NULL,NULL,2B,N
445,Most Valuable Player,1914,NL,eversjo01,NULL,NULL,NULL,NULL,NULL,N
446,MVP,1914,NL,eversjo01,50.0,64.0,NULL,NULL,NULL,Y
447,MVP,1914,NL,fletcar01,5.0,64.0,0.0,NULL,NULL,Y
448,MVP,1914,AL,fosteed02,11.0,64.0,NULL,NULL,NULL,Y
449,MVP,1914,NL,grohhe01,2.0,64.0,0.0,NULL,NULL,Y
450,MVP,1914,AL,hartzro01,2.0,64.0,0.0,NULL,NULL,Y
451,MVP,1914,AL,hoopeha01,4.0,64.0,0.0,NULL,NULL,Y
452,Baseball Magazine All-Star,1914,AL,jacksjo01,NULL,NULL,NULL,NULL,OF,N
453,Baseball Magazine All-Star,1914,ML,jacksjo01,NULL,NULL,NULL,NULL,OF,N
454,MVP,1914,AL,jacksjo01,15.0,64.0,NULL,NULL,NULL,Y
455,Baseball Magazine All-Star,1914,NL,jamesbi02,NULL,NULL,NULL,NULL,P3,N
456,MVP,1914,NL,jamesbi02,33.0,64.0,NULL,NULL,NULL,Y
457,Baseball Magazine All-Star,1914,AL,johnswa01,NULL,NULL,NULL,NULL,P1,N
458,Baseball Magazine All-Star,1914,ML,johnswa01,NULL,NULL,NULL,NULL,P3,N
459,Baseball Magazine All-Star,1914,AL,leonadu01,NULL,NULL,NULL,NULL,P2,N
460,MVP,1914,AL,leonadu01,6.0,64.0,0.0,NULL,NULL,Y
461,MVP,1914,AL,lewisdu01,4.0,64.0,0.0,NULL,NULL,Y
462,Baseball Magazine All-Star,1914,NL,loberha01,NULL,NULL,NULL,NULL,3B,N
463,MVP,1914,NL,mageele01,6.0,64.0,0.0,NULL,NULL,Y
464,Baseball Magazine All-Star,1914,NL,mageesh01,NULL,NULL,NULL,NULL,OF,N
465,MVP,1914,NL,mageesh01,14.0,64.0,NULL,NULL,NULL,Y
466,MVP,1914,AL,maisefr01,3.0,64.0,0.0,NULL,NULL,Y
467,Baseball Magazine All-Star,1914,ML,maranra01,NULL,NULL,NULL,NULL,SS,N
468,Baseball Magazine All-Star,1914,NL,maranra01,NULL,NULL,NULL,NULL,SS,N
469,MVP,1914,NL,maranra01,44.0,64.0,NULL,NULL,NULL,Y
470,Baseball Magazine All-Star,1914,ML,mathech01,NULL,NULL,NULL,NULL,P2,N
471,Baseball Magazine All-Star,1914,NL,mathech01,NULL,NULL,NULL,NULL,P2,N
472,MVP,1914,NL,mathech01,4.0,64.0,0.0,NULL,NULL,Y
473,MVP,1914,AL,mcbrige01,5.0,64.0,0.0,NULL,NULL,Y
474,MVP,1914,NL,mccarle01,3.0,64.0,0.0,NULL,NULL,Y
475,Baseball Magazine All-Star,1914,AL,mcinnst01,NULL,NULL,NULL,NULL,1B,N
476,MVP,1914,AL,mcinnst01,11.0,64.0,NULL,NULL,NULL,Y
477,MVP,1914,AL,milancl01,2.0,64.0,0.0,NULL,NULL,Y
478,MVP,1914,NL,milledo02,18.0,64.0,NULL,NULL,NULL,Y
479,MVP,1914,AL,moriage02,1.0,64.0,0.0,NULL,NULL,Y
480,MVP,1914,AL,peckiro01,2.0,64.0,0.0,NULL,NULL,Y
481,Baseball Magazine All-Star,1914,AL,planked01,NULL,NULL,NULL,NULL,P3,N
482,MVP,1914,AL,planked01,5.0,64.0,0.0,NULL,NULL,Y
483,MVP,1914,AL,prattde01,10.0,64.0,NULL,NULL,NULL,Y
484,MVP,1914,NL,rudoldi01,14.0,64.0,NULL,NULL,NULL,Y
485,MVP,1914,NL,saiervi01,4.0,64.0,0.0,NULL,NULL,Y
486,Baseball Magazine All-Star,1914,AL,schalra01,NULL,NULL,NULL,NULL,C2,N
487,MVP,1914,AL,schalra01,13.0,64.0,NULL,NULL,NULL,Y
488,Baseball Magazine All-Star,1914,AL,schanwa01,NULL,NULL,NULL,NULL,C1,N
489,Baseball Magazine All-Star,1914,ML,schanwa01,NULL,NULL,NULL,NULL,C2,N
490,MVP,1914,AL,schanwa01,10.0,64.0,NULL,NULL,NULL,Y
491,MVP,1914,NL,schmibu01,4.0,64.0,0.0,NULL,NULL,Y
492,MVP,1914,AL,scottev01,7.0,64.0,0.0,NULL,NULL,Y
493,Baseball Magazine All-Star,1914,AL,speaktr01,NULL,NULL,NULL,NULL,OF,N
494,Baseball Magazine All-Star,1914,ML,speaktr01,NULL,NULL,NULL,NULL,OF,N
495,MVP,1914,AL,speaktr01,9.0,64.0,NULL,NULL,NULL,Y
496,MVP,1914,NL,tesreje01,15.0,64.0,NULL,NULL,NULL,Y
497,MVP,1914,NL,vioxji01,5.0,64.0,0.0,NULL,NULL,Y
498,MVP,1914,AL,walketi01,9.0,64.0,NULL,NULL,NULL,Y
499,MVP,1914,AL,weavebu01,11.0,64.0,NULL,NULL,NULL,Y
500,Baseball Magazine All-Star,1914,NL,wheatza01,NULL,NULL,NULL,NULL,OF,N
501,MVP,1914,NL,wheatza01,10.0,64.0,NULL,NULL,NULL,Y
502,Baseball Magazine All-Star,1914,NL,wingoiv01,NULL,NULL,NULL,NULL,C2,N
503,Baseball Magazine All-Star,1915,ML,alexape01,NULL,NULL,NULL,NULL,P1,N
504,Baseball Magazine All-Star,1915,NL,alexape01,NULL,NULL,NULL,NULL,P1,N
505,Pitching Triple Crown,1915,NL,alexape01,NULL,NULL,NULL,NULL,NULL,N
506,Baseball Magazine All-Star,1915,ML,bancrda01,NULL,NULL,NULL,NULL,SS,N
507,Baseball Magazine All-Star,1915,NL,bancrda01,NULL,NULL,NULL,NULL,SS,N
508,Baseball Magazine All-Star,1915,AL,bushdo01,NULL,NULL,NULL,NULL,SS,N
509,Baseball Magazine All-Star,1915,AL,cobbty01,NULL,NULL,NULL,NULL,LF,N
510,Baseball Magazine All-Star,1915,ML,cobbty01,NULL,NULL,NULL,NULL,LF,N
511,Baseball Magazine All-Star,1915,AL,collied01,NULL,NULL,NULL,NULL,2B,N
512,Baseball Magazine All-Star,1915,ML,collied01,NULL,NULL,NULL,NULL,2B,N
513,Baseball Magazine All-Star,1915,NL,cravaga01,NULL,NULL,NULL,NULL,RF,N
514,Baseball Magazine All-Star,1915,AL,crawfsa01,NULL,NULL,NULL,NULL,RF,N
515,Baseball Magazine All-Star,1915,ML,crawfsa01,NULL,NULL,NULL,NULL,RF,N
516,Baseball Magazine All-Star,1915,NL,doylela01,NULL,NULL,NULL,NULL,2B,N
517,Baseball Magazine All-Star,1915,ML,grohhe01,NULL,NULL,NULL,NULL,3B,N
518,Baseball Magazine All-Star,1915,NL,grohhe01,NULL,NULL,NULL,NULL,3B,N
519,Baseball Magazine All-Star,1915,AL,johnswa01,NULL,NULL,NULL,NULL,P1,N
520,Baseball Magazine All-Star,1915,ML,johnswa01,NULL,NULL,NULL,NULL,P2,N
521,Baseball Magazine All-Star,1915,AL,maisefr01,NULL,NULL,NULL,NULL,3B,N
522,Baseball Magazine All-Star,1915,NL,mamaual01,NULL,NULL,NULL,NULL,P2,N
523,Baseball Magazine All-Star,1915,AL,mcinnst01,NULL,NULL,NULL,NULL,1B,N
524,Baseball Magazine All-Star,1915,ML,mcinnst01,NULL,NULL,NULL,NULL,1B,N
525,Baseball Magazine All-Star,1915,NL,saiervi01,NULL,NULL,NULL,NULL,1B,N
526,Baseball Magazine All-Star,1915,AL,schalra01,NULL,NULL,NULL,NULL,C,N
527,Baseball Magazine All-Star,1915,AL,scottji01,NULL,NULL,NULL,NULL,P2,N
528,Baseball Magazine All-Star,1915,ML,snydefr01,NULL,NULL,NULL,NULL,C,N
529,Baseball Magazine All-Star,1915,NL,snydefr01,NULL,NULL,NULL,NULL,C,N
530,Baseball Magazine All-Star,1915,AL,speaktr01,NULL,NULL,NULL,NULL,CF,N
531,Baseball Magazine All-Star,1915,ML,speaktr01,NULL,NULL,NULL,NULL,CF,N
532,Baseball Magazine All-Star,1915,NL,wheatza01,NULL,NULL,NULL,NULL,LF,N
533,Baseball Magazine All-Star,1915,NL,willicy01,NULL,NULL,NULL,NULL,CF,N
534,Baseball Magazine All-Star,1916,ML,alexape01,NULL,NULL,NULL,NULL,P1,N
535,Baseball Magazine All-Star,1916,NL,alexape01,NULL,NULL,NULL,NULL,P1,N
536,Pitching Triple Crown,1916,NL,alexape01,NULL,NULL,NULL,NULL,NULL,N
537,Baseball Magazine All-Star,1916,AL,bushdo01,NULL,NULL,NULL,NULL,SS,N
538,Baseball Magazine All-Star,1916,AL,cobbty01,NULL,NULL,NULL,NULL,OF,N
539,Baseball Magazine All-Star,1916,ML,cobbty01,NULL,NULL,NULL,NULL,OF,N
540,Baseball Magazine All-Star,1916,AL,collied01,NULL,NULL,NULL,NULL,2B,N
541,Baseball Magazine All-Star,1916,ML,collied01,NULL,NULL,NULL,NULL,2B,N
542,Baseball Magazine All-Star,1916,ML,daubeja01,NULL,NULL,NULL,NULL,1B,N
543,Baseball Magazine All-Star,1916,NL,daubeja01,NULL,NULL,NULL,NULL,1B,N
544,Baseball Magazine All-Star,1916,AL,gardnla01,NULL,NULL,NULL,NULL,3B,N
545,Baseball Magazine All-Star,1916,ML,gardnla01,NULL,NULL,NULL,NULL,3B,N
546,Baseball Magazine All-Star,1916,NL,gowdyha01,NULL,NULL,NULL,NULL,C,N
547,Baseball Magazine All-Star,1916,NL,herzobu01,NULL,NULL,NULL,NULL,2B,N
548,Baseball Magazine All-Star,1916,NL,hornsro01,NULL,NULL,NULL,NULL,3B,N
549,Baseball Magazine All-Star,1916,AL,jacksjo01,NULL,NULL,NULL,NULL,OF,N
550,Baseball Magazine All-Star,1916,ML,jacksjo01,NULL,NULL,NULL,NULL,OF,N
551,Baseball Magazine All-Star,1916,AL,johnswa01,NULL,NULL,NULL,NULL,P1,N
552,Baseball Magazine All-Star,1916,ML,johnswa01,NULL,NULL,NULL,NULL,P2,N
553,Baseball Magazine All-Star,1916,NL,mamaual01,NULL,NULL,NULL,NULL,P2,N
554,Baseball Magazine All-Star,1916,ML,maranra01,NULL,NULL,NULL,NULL,SS,N
555,Baseball Magazine All-Star,1916,NL,maranra01,NULL,NULL,NULL,NULL,SS,N
556,Baseball Magazine All-Star,1916,NL,roberda01,NULL,NULL,NULL,NULL,OF,N
557,Baseball Magazine All-Star,1916,AL,ruthba01,NULL,NULL,NULL,NULL,P2,N
558,Baseball Magazine All-Star,1916,AL,schalra01,NULL,NULL,NULL,NULL,C,N
559,Baseball Magazine All-Star,1916,ML,schalra01,NULL,NULL,NULL,NULL,C,N
560,Baseball Magazine All-Star,1916,AL,sislege01,NULL,NULL,NULL,NULL,1B,N
561,Baseball Magazine All-Star,1916,AL,speaktr01,NULL,NULL,NULL,NULL,OF,N
562,Baseball Magazine All-Star,1916,ML,speaktr01,NULL,NULL,NULL,NULL,OF,N
563,Baseball Magazine All-Star,1916,NL,wheatza01,NULL,NULL,NULL,NULL,OF,N
564,Baseball Magazine All-Star,1916,NL,willicy01,NULL,NULL,NULL,NULL,OF,N
565,Baseball Magazine All-Star,1917,ML,alexape01,NULL,NULL,NULL,NULL,P1,N
566,Baseball Magazine All-Star,1917,NL,alexape01,NULL,NULL,NULL,NULL,P1,N
567,Baseball Magazine All-Star,1917,NL,burnsge01,NULL,NULL,NULL,NULL,OF,N
568,Baseball Magazine All-Star,1917,NL,careyma01,NULL,NULL,NULL,NULL,OF,N
569,Baseball Magazine All-Star,1917,AL,chapmra01,NULL,NULL,NULL,NULL,SS,N
570,Baseball Magazine All-Star,1917,ML,chapmra01,NULL,NULL,NULL,NULL,SS,N
571,Baseball Magazine All-Star,1917,NL,chaseha01,NULL,NULL,NULL,NULL,1B,N
572,Baseball Magazine All-Star,1917,AL,cicoted01,NULL,NULL,NULL,NULL,P2,N
573,Baseball Magazine All-Star,1917,AL,cobbty01,NULL,NULL,NULL,NULL,OF,N
574,Baseball Magazine All-Star,1917,ML,cobbty01,NULL,NULL,NULL,NULL,OF,N
575,Baseball Magazine All-Star,1917,AL,collied01,NULL,NULL,NULL,NULL,2B,N
576,Baseball Magazine All-Star,1917,ML,collied01,NULL,NULL,NULL,NULL,2B,N
577,Baseball Magazine All-Star,1917,NL,coopewi01,NULL,NULL,NULL,NULL,P2,N
578,Baseball Magazine All-Star,1917,AL,felscha01,NULL,NULL,NULL,NULL,OF,N
579,Baseball Magazine All-Star,1917,NL,herzobu01,NULL,NULL,NULL,NULL,2B,N
580,Baseball Magazine All-Star,1917,AL,johnswa01,NULL,NULL,NULL,NULL,P1,N
581,Baseball Magazine All-Star,1917,ML,johnswa01,NULL,NULL,NULL,NULL,P2,N
582,Baseball Magazine All-Star,1917,ML,killebi01,NULL,NULL,NULL,NULL,C,N
583,Baseball Magazine All-Star,1917,NL,killebi01,NULL,NULL,NULL,NULL,C,N
584,Baseball Magazine All-Star,1917,NL,maranra01,NULL,NULL,NULL,NULL,SS,N
585,Baseball Magazine All-Star,1917,ML,roushed01,NULL,NULL,NULL,NULL,OF,N
586,Baseball Magazine All-Star,1917,NL,roushed01,NULL,NULL,NULL,NULL,OF,N
587,Baseball Magazine All-Star,1917,AL,schalra01,NULL,NULL,NULL,NULL,C,N
588,Baseball Magazine All-Star,1917,AL,sislege01,NULL,NULL,NULL,NULL,1B,N
589,Baseball Magazine All-Star,1917,ML,sislege01,NULL,NULL,NULL,NULL,1B,N
590,Baseball Magazine All-Star,1917,AL,speaktr01,NULL,NULL,NULL,NULL,OF,N
591,Baseball Magazine All-Star,1917,ML,speaktr01,NULL,NULL,NULL,NULL,OF,N
592,Baseball Magazine All-Star,1917,AL,weavebu01,NULL,NULL,NULL,NULL,3B,N
593,Baseball Magazine All-Star,1917,ML,zimmehe01,NULL,NULL,NULL,NULL,3B,N
594,Baseball Magazine All-Star,1917,NL,zimmehe01,NULL,NULL,NULL,NULL,3B,N
595,Baseball Magazine All-Star,1918,AL,bakerfr01,NULL,NULL,NULL,NULL,3B,N
596,Baseball Magazine All-Star,1918,NL,burnsge01,NULL,NULL,NULL,NULL,OF,N
597,Baseball Magazine All-Star,1918,AL,chapmra01,NULL,NULL,NULL,NULL,SS,N
598,Baseball Magazine All-Star,1918,AL,cobbty01,NULL,NULL,NULL,NULL,OF,N
599,Baseball Magazine All-Star,1918,ML,cobbty01,NULL,NULL,NULL,NULL,OF,N
600,Baseball Magazine All-Star,1918,AL,collied01,NULL,NULL,NULL,NULL,2B,N
601,Baseball Magazine All-Star,1918,ML,collied01,NULL,NULL,NULL,NULL,2B,N
602,Baseball Magazine All-Star,1918,NL,cutshge01,NULL,NULL,NULL,NULL,2B,N
603,Baseball Magazine All-Star,1918,NL,daubeja01,NULL,NULL,NULL,NULL,1B,N
604,Baseball Magazine All-Star,1918,NL,grimebu01,NULL,NULL,NULL,NULL,P2,N
605,Baseball Magazine All-Star,1918,ML,grohhe01,NULL,NULL,NULL,NULL,3B,N
606,Baseball Magazine All-Star,1918,NL,grohhe01,NULL,NULL,NULL,NULL,3B,N
607,Baseball Magazine All-Star,1918,ML,holloch01,NULL,NULL,NULL,NULL,SS,N
608,Baseball Magazine All-Star,1918,NL,holloch01,NULL,NULL,NULL,NULL,SS,N
609,Baseball Magazine All-Star,1918,AL,hoopeha01,NULL,NULL,NULL,NULL,OF,N
610,Baseball Magazine All-Star,1918,AL,johnswa01,NULL,NULL,NULL,NULL,P2,N
611,Baseball Magazine All-Star,1918,ML,johnswa01,NULL,NULL,NULL,NULL,P2,N
612,Pitching Triple Crown,1918,AL,johnswa01,NULL,NULL,NULL,NULL,NULL,N
613,Baseball Magazine All-Star,1918,ML,killebi01,NULL,NULL,NULL,NULL,C,N
614,Baseball Magazine All-Star,1918,NL,killebi01,NULL,NULL,NULL,NULL,C,N
